Individual,Condition,Leap,LeapSincePoleChange,OutcomeType,OutcomeBinary,OutcomeSevere,Parallax,adjustNum,logDistance(cm),shortestPath,logTakeofflag,logSpeed(m/s),Distancebin
D,Blinder,-0.07909476,-0.533122871,Normal,n,Not_severe,No,0,1.683269844,Other,2.10720997,0.630024332,Medium
D,Blinder,-0.038348758,-0.472190263,Normal,n,Not_severe,No,0,1.532754846,Other,2.989449818,0.815301436,Short
D,Blinder,-0.017975757,-0.441723958,Normal,n,Not_severe,No,0,1.532754846,Other,2.045322979,0.815301436,Short
D,Blinder,0.022770246,-0.38079135,Normal,n,Not_severe,No,0,1.683269844,Other,3.422425676,0.630024332,Medium
D,Blinder,0.043143247,-0.350325045,Normal,n,Not_severe,No,4,1.683269844,Other,2.898725182,0.597839648,Medium
D,Blinder,0.063516248,-0.319858741,Normal,n,Not_severe,No,0,1.683269844,Other,2.534026106,0.567876425,Medium
D,Blinder,0.083889249,-0.289392437,Normal,n,Not_severe,No,1,1.683269844,Other,3.332236415,0.664786438,Medium
D,Blinder,0.10426225,-0.258926132,Spin,y,Not_severe,No,4,1.683269844,Other,2.527629901,0.567876425,Medium
D,Blinder,-1.545950844,-1.233847871,Normal,n,Not_severe,No,1,1.484299839,Other,2.900367129,1.142564333,Short
D,Blinder,-1.525577843,-1.203381566,Normal,n,Not_severe,No,3,1.484299839,Shortest,3.1775365,1.142564333,Short
D,Blinder,-1.48483184,-1.142448958,Normal,n,Not_severe,No,4,1.532754846,Other,2.431363764,0.713898085,Short
D,Blinder,-1.464458839,-1.111982653,Normal,n,Not_severe,No,4,1.532754846,Other,2.322219295,0.793079331,Short
D,Blinder,-1.444085838,-1.081516349,Normal,n,Not_severe,No,3,1.532754846,Other,3.167317335,0.713898085,Short
D,Blinder,-1.423712837,-1.051050045,Normal,n,Not_severe,No,2,1.532754846,Shortest,2.838849091,0.793079331,Short
D,Blinder,-1.403339836,-1.02058374,Strike,y,Not_severe,No,0,1.532754846,Other,3.06669855,0.793079331,Short
D,Blinder,-1.382966834,-0.990117436,Normal,n,Not_severe,No,1,1.532754846,Shortest,2.834420704,0.793079331,Short
D,Blinder,-1.362593833,-0.959651132,Normal,n,Not_severe,No,0,1.532754846,Other,2.897627091,0.713898085,Short
D,Blinder,-1.342220832,-0.929184827,Normal,n,Not_severe,No,0,1.532754846,Shortest,2.079181246,0.713898085,Short
D,Blinder,-1.321847831,-0.898718523,Normal,n,Not_severe,No,4,1.532754846,Other,2.444044796,0.646951296,Short
D,Blinder,-1.30147483,-0.868252219,Normal,n,Not_severe,No,1,1.484299839,Other,2.879669206,0.966473074,Short
D,Blinder,-1.281101829,-0.837785914,Normal,n,Not_severe,No,3,1.484299839,Shortest,2.10720997,1.142564333,Short
D,Blinder,-1.260728827,-0.80731961,Normal,n,Not_severe,No,3,1.532754846,Other,2.173186268,0.793079331,Short
D,Blinder,-1.240355826,-0.776853306,Normal,n,Not_severe,No,0,1.532754846,Other,3.234010818,0.646951296,Short
D,Blinder,-1.219982825,-0.746387002,Normal,n,Not_severe,No,2,1.532754846,Shortest,2.346352974,0.889989344,Short
D,Blinder,-1.199609824,-0.715920697,Normal,n,Not_severe,No,4,1.532754846,Other,2.315970345,0.889989344,Short
D,Blinder,-1.179236823,-0.685454393,Normal,n,Not_severe,No,0,1.484299839,Other,2.937016107,1.142564333,Short
D,Blinder,-1.158863822,-0.654988089,Normal,n,Not_severe,No,2,1.484299839,Shortest,2.198657087,0.841534338,Short
D,Blinder,-1.138490821,-0.624521784,Normal,n,Not_severe,No,1,1.532754846,Other,2.383815366,0.793079331,Short
D,Blinder,-1.118117819,-0.59405548,Normal,n,Not_severe,No,0,1.532754846,Other,2.790285164,0.889989344,Short
D,Blinder,-1.097744818,-0.563589176,Normal,n,Not_severe,No,0,1.532754846,Shortest,2.037426498,0.793079331,Short
D,Blinder,-1.077371817,-0.533122871,Normal,n,Not_severe,No,0,1.532754846,Other,2.607455023,0.646951296,Short
D,Blinder,-1.056998816,-0.502656567,Normal,n,Not_severe,No,3,1.484299839,Other,3.19838213,1.142564333,Short
D,Blinder,-1.036625815,-0.472190263,Normal,n,Not_severe,No,1,1.484299839,Shortest,2.1430148,0.841534338,Short
D,Blinder,-1.016252814,-0.441723958,Normal,n,Not_severe,No,3,1.532754846,Other,2.340444115,0.793079331,Short
D,Blinder,-0.995879812,-0.411257654,Spin,y,Not_severe,No,4,1.532754846,Other,2.851258349,0.793079331,Short
D,Blinder,-0.975506811,-0.38079135,Normal,n,Not_severe,No,0,1.532754846,Shortest,2.053078443,0.713898085,Short
D,Blinder,-0.95513381,-0.350325045,Normal,n,Not_severe,No,2,1.532754846,Other,2.305351369,0.889989344,Short
D,Blinder,-0.934760809,-0.319858741,Normal,n,Not_severe,No,2,1.484299839,Other,3.036628895,1.142564333,Short
D,Blinder,-0.914387808,-0.289392437,Strike,y,Not_severe,No,4,1.484299839,Shortest,2.638489257,0.841534338,Short
D,Blinder,-0.894014807,-0.258926132,Normal,n,Not_severe,No,1,1.484299839,Other,3.086715664,0.966473074,Short
D,Blinder,-0.873641805,-0.228459828,Normal,n,Not_severe,No,0,1.484299839,Shortest,1.748188027,0.665443079,Short
D,Blinder,-0.853268804,-0.197993524,Fall,y,Severe,No,NA,1.785329835,Other,1.995635195,0.239474346,Long
D,Blinder,-0.832895803,-0.16752722,Normal,n,Not_severe,No,0,1.532754846,Shortest,2.086359831,0.793079331,Short
D,Blinder,-0.812522802,-0.137060915,Normal,n,Not_severe,No,3,1.532754846,Other,3.121231455,0.889989344,Short
D,Blinder,-0.792149801,-0.106594611,Normal,n,Not_severe,No,2,1.484299839,Other,2.821513528,0.966473074,Short
D,Blinder,-0.7717768,-0.076128307,Normal,n,Not_severe,No,1,1.484299839,Shortest,1.991226076,0.966473074,Short
D,Blinder,-0.751403798,-0.045662002,Normal,n,Not_severe,No,3,1.532754846,Other,2.176091259,0.713898085,Short
D,Blinder,-0.731030797,-0.015195698,Normal,n,Not_severe,No,0,1.532754846,Other,3.109578547,0.646951296,Short
D,Blinder,-0.710657796,0.015270606,Normal,n,Not_severe,No,0,1.532754846,Shortest,1.908485019,0.793079331,Short
D,Blinder,-0.690284795,0.045736911,Normal,n,Not_severe,No,3,1.532754846,Other,3.106530854,0.646951296,Short
D,Blinder,-0.669911794,0.076203215,Normal,n,Not_severe,No,1,1.532754846,Other,2.037426498,0.713898085,Short
D,Blinder,-0.649538793,0.106669519,Normal,n,Not_severe,No,4,1.532754846,Other,3.051152522,0.713898085,Short
D,Blinder,-0.629165791,0.137135824,Normal,n,Not_severe,No,4,1.532754846,Shortest,2.804139432,0.793079331,Short
D,Blinder,-0.60879279,0.167602128,Normal,n,Not_severe,No,1,1.532754846,Other,2.643452676,0.793079331,Short
D,Blinder,-0.588419789,0.198068432,Normal,n,Not_severe,No,0,1.532754846,Shortest,2.505149978,0.889989344,Short
D,Blinder,-0.568046788,0.228534737,Normal,n,Not_severe,No,2,1.532754846,Other,2.800029359,0.713898085,Short
D,Blinder,-0.547673787,0.259001041,Normal,n,Not_severe,No,1,1.484299839,Other,2.745855195,0.841534338,Short
D,Blinder,-0.527300786,0.289467345,Normal,n,Not_severe,No,0,1.484299839,Shortest,1.826074803,0.841534338,Short
D,Blinder,-0.506927784,0.319933649,Normal,n,Not_severe,No,3,1.532754846,Other,2.064457989,0.889989344,Short
D,Blinder,-0.486554783,0.350399954,Normal,n,Not_severe,No,1,1.532754846,Other,3.037824751,0.713898085,Short
D,Blinder,-0.466181782,0.380866258,Normal,n,Not_severe,No,0,1.532754846,Shortest,2.117271296,0.793079331,Short
D,Blinder,-0.445808781,0.411332562,Normal,n,Not_severe,No,2,1.532754846,Other,2.257678575,0.793079331,Short
D,Blinder,-0.42543578,0.441798867,Normal,n,Not_severe,No,2,1.484299839,Other,3.095518042,0.966473074,Short
D,Blinder,-0.405062779,0.472265171,Normal,n,Not_severe,No,0,1.484299839,Shortest,1.892094603,1.142564333,Short
D,Blinder,-0.384689777,0.502731475,Normal,n,Not_severe,No,3,1.532754846,Other,2.23299611,0.889989344,Short
D,Blinder,-0.364316776,0.53319778,Normal,n,Not_severe,No,0,1.532754846,Other,3.338655666,0.713898085,Short
D,Blinder,-0.343943775,0.563664084,Normal,n,Not_severe,No,1,1.532754846,Shortest,2.187520721,0.646951296,Short
D,Blinder,-0.323570774,0.594130388,Normal,n,Not_severe,No,3,1.532754846,Other,2.290034611,0.713898085,Short
D,Blinder,-0.303197773,0.624596693,Normal,n,Not_severe,No,1,1.484299839,Other,3.206825876,1.142564333,Short
D,Blinder,-0.282824772,0.655062997,Normal,n,Not_severe,No,0,1.484299839,Shortest,1.819543936,0.966473074,Short
D,Blinder,-0.262451771,0.685529301,Normal,n,Not_severe,No,2,1.532754846,Other,2.155336037,0.793079331,Short
D,Blinder,-0.242078769,0.715995606,Strike,y,Not_severe,No,0,1.532754846,Other,3.345177617,0.793079331,Short
D,Blinder,-0.221705768,0.74646191,Normal,n,Not_severe,No,3,1.532754846,Shortest,2.158362492,0.713898085,Short
D,Blinder,-0.201332767,0.776928214,Normal,n,Not_severe,No,0,1.532754846,Other,2.505149978,0.793079331,Short
D,Blinder,-0.180959766,0.807394519,Normal,n,Not_severe,No,2,1.484299839,Other,2.691965103,1.142564333,Short
D,Blinder,-0.160586765,0.837860823,Normal,n,Not_severe,No,1,1.484299839,Shortest,1.903089987,0.841534338,Short
D,Blinder,-0.140213764,0.868327127,Normal,n,Not_severe,No,3,1.532754846,Other,2.178976947,0.793079331,Short
D,Blinder,-0.119840762,0.898793431,Normal,n,Not_severe,No,1,1.532754846,Other,3.24723655,0.713898085,Short
D,Blinder,-0.099467761,0.929259736,Normal,n,Not_severe,No,2,1.532754846,Shortest,3.181557774,0.889989344,Short
D,Blinder,-0.07909476,0.95972604,Normal,n,Not_severe,No,1,1.532754846,Other,3.187520721,0.713898085,Short
D,Blinder,-0.058721759,0.990192344,Normal,n,Not_severe,No,2,1.532754846,Shortest,2.79518459,0.889989344,Short
D,Blinder,-0.038348758,1.020658649,Normal,n,Not_severe,No,4,1.532754846,Other,3.30427505,0.713898085,Short
D,Blinder,-0.017975757,1.051124953,Normal,n,Not_severe,No,2,1.532754846,Shortest,2.725911632,0.793079331,Short
D,Blinder,0.002397245,1.081591257,Normal,n,Not_severe,No,2,1.532754846,Other,2.471291711,0.713898085,Short
D,Blinder,0.022770246,1.112057562,Normal,n,Not_severe,No,1,1.484299839,Other,2.86332286,1.142564333,Short
D,Blinder,0.043143247,1.142523866,Normal,n,Not_severe,No,0,1.484299839,Shortest,1.86332286,1.142564333,Short
D,Blinder,0.063516248,1.17299017,Normal,n,Not_severe,No,3,1.532754846,Other,2.11058971,0.793079331,Short
D,Blinder,0.083889249,1.203456475,Normal,n,Not_severe,No,1,1.532754846,Other,3.219322508,0.793079331,Short
D,Blinder,0.10426225,1.233922779,Normal,n,Not_severe,No,4,1.785329835,Other,2.257678575,0.48935182,Long
D,Blinder,0.124635252,1.264389083,Normal,n,Not_severe,No,0,1.484299839,Other,2.460897843,0.966473074,Short
D,Blinder,0.145008253,1.294855388,Normal,n,Not_severe,No,3,1.484299839,Shortest,1.72427587,0.841534338,Short
D,Blinder,0.165381254,1.325321692,Normal,n,Not_severe,No,0,1.532754846,Other,2.004321374,0.793079331,Short
D,Blinder,0.185754255,1.355787996,Normal,n,Not_severe,No,0,1.532754846,Other,3.593839661,0.713898085,Short
D,Blinder,0.206127256,-1.233847871,Normal,n,Not_severe,No,0,1.532754846,Shortest,1.944482672,0.793079331,Short
D,Blinder,0.226500257,-1.203381566,Normal,n,Not_severe,No,1,1.798494304,Other,2.716003344,0.435569499,Long
D,Blinder,0.26724626,-1.142448958,Strike,y,Not_severe,No,2,1.660391098,Other,2.394451681,0.540504342,Medium
D,Blinder,0.287619261,-1.111982653,Normal,n,Not_severe,No,0,1.532754846,Other,3.105169428,0.793079331,Short
D,Blinder,0.307992262,-1.081516349,Normal,n,Not_severe,No,2,1.532754846,Shortest,2.937517892,0.889989344,Short
D,Blinder,0.328365263,-1.051050045,Normal,n,Not_severe,No,3,1.798494304,Other,2.995635195,0.456758799,Long
D,Blinder,0.369111266,-0.990117436,Strike,y,Not_severe,No,4,1.660391098,Other,2.489958479,0.540504342,Medium
D,Blinder,0.389484267,-0.959651132,Normal,n,Not_severe,No,3,1.532754846,Other,3.155943018,0.713898085,Short
D,Blinder,0.409857268,-0.929184827,Normal,n,Not_severe,No,2,1.532754846,Shortest,2.5289167,0.793079331,Short
D,Blinder,0.430230269,-0.898718523,Normal,n,Not_severe,No,2,1.660391098,Other,2.558708571,0.540504342,Medium
D,Blinder,0.491349273,-0.80731961,Normal,n,Not_severe,No,0,1.660391098,Other,2.359835482,0.540504342,Medium
D,Blinder,0.511722274,-0.776853306,Normal,n,Not_severe,No,2,1.532754846,Other,3.087426457,0.646951296,Short
D,Blinder,0.532095275,-0.746387002,Normal,n,Not_severe,No,3,1.532754846,Shortest,2.81756537,0.793079331,Short
D,Blinder,0.552468276,-0.715920697,Normal,n,Not_severe,No,3,1.798494304,Other,2.824776462,0.456758799,Long
D,Blinder,0.593214278,-0.654988089,Normal,n,Not_severe,No,0,1.660391098,Other,2.276461804,0.619685588,Medium
D,Blinder,0.613587279,-0.624521784,Normal,n,Not_severe,No,2,1.532754846,Other,3.129689892,0.646951296,Short
D,Blinder,0.633960281,-0.59405548,Normal,n,Not_severe,No,0,1.532754846,Shortest,2.921686475,0.793079331,Short
D,Blinder,0.654333282,-0.563589176,Normal,n,Not_severe,No,1,1.532754846,Other,3.531095547,0.713898085,Short
D,Blinder,0.674706283,-0.533122871,Normal,n,Not_severe,No,0,1.532754846,Shortest,2.776701184,0.793079331,Short
D,Blinder,0.695079284,-0.502656567,Normal,n,Not_severe,No,2,1.798494304,Other,2.77524626,0.435569499,Long
D,Blinder,0.735825286,-0.441723958,Normal,n,Not_severe,No,0,1.660391098,Other,2.301029996,0.540504342,Medium
D,Blinder,0.756198288,-0.411257654,Normal,n,Not_severe,No,3,1.532754846,Other,3.230704314,0.889989344,Short
D,Blinder,0.776571289,-0.38079135,Normal,n,Not_severe,No,1,1.532754846,Shortest,3.164055292,0.889989344,Short
D,Blinder,0.837690292,-0.289392437,Normal,n,Not_severe,No,2,1.660391098,Other,2.857935265,0.578292903,Medium
D,Blinder,1.000674302,-0.045662002,Spin,y,Not_severe,No,4,1.798494304,Other,3.118264726,0.456758799,Long
